0.00.083.738 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.085.251 I srv    load_model: loading model '/Users/sgj/.lmstudio/models/deepreinforce-ai/Ornith-1.0-9B-GGUF/ornith-1.0-9b-Q4_K_M.gguf'
0.00.876.386 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 37632, kv_unified = 'false'
0.00.889.029 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.00.889.036 I srv  llama_server: model loaded
0.00.889.037 I srv  llama_server: listening on http://127.0.0.1:8080
0.03.131.859 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
204.40.751.701 I slot print_timing: id  0 | task 239041 |       total time =    8653.90 ms /  1799 tokens
204.40.751.702 I slot print_timing: id  0 | task 239041 |    graphs reused =     234926
204.40.752.015 I slot      release: id  0 | task 239041 | stop processing: n_tokens = 14130, truncated = 0
204.40.781.999 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.927 (> 0.100 thold), f_keep = 0.995
204.40.782.126 I slot launch_slot_: id  0 | task 239111 | processing task, is_child = 0
204.46.111.247 I slot print_timing: id  0 | task 239111 | prompt processing, n_tokens =   1424, progress = 0.97, t =   5.33 s / 267.21 tokens per second
204.46.248.623 I slot print_timing: id  0 | task 239111 | prompt processing, n_tokens =   1936, progress = 1.00, t =   5.47 s / 354.16 tokens per second
204.50.665.706 I slot print_timing: id  0 | task 239111 | prompt eval time =    7427.88 ms /  1940 tokens (    3.83 ms per token,   261.18 tokens per second)
204.50.665.709 I slot print_timing: id  0 | task 239111 |        eval time =    2455.70 ms /    81 tokens (   30.32 ms per token,    32.98 tokens per second)
204.50.665.709 I slot print_timing: id  0 | task 239111 |       total time =    9883.57 ms /  2021 tokens
204.50.665.710 I slot print_timing: id  0 | task 239111 |    graphs reused =     235005
204.50.666.048 I slot      release: id  0 | task 239111 | stop processing: n_tokens = 15253, truncated = 0
204.50.697.508 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.941 (> 0.100 thold), f_keep = 0.995
204.50.697.641 I slot launch_slot_: id  0 | task 239196 | processing task, is_child = 0
204.54.699.137 I slot print_timing: id  0 | task 239196 | prompt processing, n_tokens =   1114, progress = 0.94, t =   4.00 s / 278.40 tokens per second
204.55.077.433 I slot print_timing: id  0 | task 239196 | prompt processing, n_tokens =   1485, progress = 0.97, t =   4.38 s / 339.06 tokens per second
204.56.489.392 I slot print_timing: id  0 | task 239196 | prompt processing, n_tokens =   1997, progress = 1.00, t =   5.79 s / 344.80 tokens per second
205.00.803.657 I slot print_timing: id  0 | task 239196 | prompt eval time =    7785.39 ms /  2001 tokens (    3.89 ms per token,   257.02 tokens per second)
205.00.803.659 I slot print_timing: id  0 | task 239196 |        eval time =    2320.62 ms /    76 tokens (   30.53 ms per token,    32.75 tokens per second)
205.00.803.660 I slot print_timing: id  0 | task 239196 |       total time =   10106.01 ms /  2077 tokens
205.00.803.660 I slot print_timing: id  0 | task 239196 |    graphs reused =     235078
205.00.804.012 I slot      release: id  0 | task 239196 | stop processing: n_tokens = 16193, truncated = 0
205.00.836.561 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.945 (> 0.100 thold), f_keep = 0.995
205.00.836.686 I slot launch_slot_: id  0 | task 239276 | processing task, is_child = 0
205.04.636.886 I slot print_timing: id  0 | task 239276 | prompt processing, n_tokens =   1301, progress = 0.97, t =   3.80 s / 342.35 tokens per second
205.06.060.286 I slot print_timing: id  0 | task 239276 | prompt processing, n_tokens =   1813, progress = 1.00, t =   5.22 s / 347.08 tokens per second
205.10.300.779 I slot print_timing: id  0 | task 239276 | prompt eval time =    7237.39 ms /  1817 tokens (    3.98 ms per token,   251.06 tokens per second)
205.10.300.782 I slot print_timing: id  0 | task 239276 |        eval time =    2226.70 ms /    73 tokens (   30.50 ms per token,    32.78 tokens per second)
205.10.300.782 I slot print_timing: id  0 | task 239276 |       total time =    9464.09 ms /  1890 tokens
205.10.300.783 I slot print_timing: id  0 | task 239276 |    graphs reused =     235149
205.10.301.146 I slot      release: id  0 | task 239276 | stop processing: n_tokens = 17120, truncated = 0
205.10.334.757 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.730 (> 0.100 thold), f_keep = 0.768
205.10.334.882 I slot launch_slot_: id  0 | task 239353 | processing task, is_child = 0
205.16.068.787 I slot print_timing: id  0 | task 239353 | prompt processing, n_tokens =   2048, progress = 0.80, t =   5.73 s / 357.17 tokens per second
205.23.480.578 I slot print_timing: id  0 | task 239353 | prompt processing, n_tokens =   4096, progress = 0.91, t =  13.15 s / 311.58 tokens per second
205.27.249.610 I slot print_timing: id  0 | task 239353 | prompt processing, n_tokens =   4739, progress = 0.95, t =  16.91 s / 280.17 tokens per second
205.27.842.788 I slot print_timing: id  0 | task 239353 | prompt processing, n_tokens =   5153, progress = 0.97, t =  17.51 s / 294.32 tokens per second
205.29.396.516 I slot print_timing: id  0 | task 239353 | prompt processing, n_tokens =   5665, progress = 1.00, t =  19.06 s / 297.19 tokens per second
205.33.758.929 I slot print_timing: id  0 | task 239353 | prompt eval time =   21088.62 ms /  5669 tokens (    3.72 ms per token,   268.82 tokens per second)
205.33.758.931 I slot print_timing: id  0 | task 239353 |        eval time =    2335.42 ms /    76 tokens (   30.73 ms per token,    32.54 tokens per second)
205.33.758.931 I slot print_timing: id  0 | task 239353 |       total time =   23424.04 ms /  5745 tokens
205.33.758.932 I slot print_timing: id  0 | task 239353 |    graphs reused =     235223
205.33.759.315 I slot      release: id  0 | task 239353 | stop processing: n_tokens = 18076, truncated = 0
205.33.794.928 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.949 (> 0.100 thold), f_keep = 0.996
205.33.795.060 I slot launch_slot_: id  0 | task 239435 | processing task, is_child = 0
205.37.782.260 I slot print_timing: id  0 | task 239435 | prompt processing, n_tokens =   1390, progress = 0.97, t =   3.99 s / 348.62 tokens per second
205.39.367.870 I slot print_timing: id  0 | task 239435 | prompt processing, n_tokens =   1902, progress = 1.00, t =   5.57 s / 341.30 tokens per second
205.43.650.356 I slot print_timing: id  0 | task 239435 | prompt eval time =    7625.99 ms /  1906 tokens (    4.00 ms per token,   249.93 tokens per second)
205.43.650.359 I slot print_timing: id  0 | task 239435 |        eval time =    2229.30 ms /    72 tokens (   30.96 ms per token,    32.30 tokens per second)
205.43.650.359 I slot print_timing: id  0 | task 239435 |       total time =    9855.29 ms /  1978 tokens
205.43.650.360 I slot print_timing: id  0 | task 239435 |    graphs reused =     235293
205.43.650.757 I slot      release: id  0 | task 239435 | stop processing: n_tokens = 19048, truncated = 0
205.43.686.919 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.947 (> 0.100 thold), f_keep = 0.996
205.43.687.046 I slot launch_slot_: id  0 | task 239511 | processing task, is_child = 0
205.47.695.807 I slot print_timing: id  0 | task 239511 | prompt processing, n_tokens =   1461, progress = 0.97, t =   4.01 s / 364.45 tokens per second
205.49.557.250 I slot print_timing: id  0 | task 239511 | prompt processing, n_tokens =   1973, progress = 1.00, t =   5.87 s / 336.10 tokens per second
205.53.783.833 I slot print_timing: id  0 | task 239511 | prompt eval time =    7946.61 ms /  1977 tokens (    4.02 ms per token,   248.79 tokens per second)
205.53.783.836 I slot print_timing: id  0 | task 239511 |        eval time =    2150.17 ms /    69 tokens (   31.16 ms per token,    32.09 tokens per second)
205.53.783.836 I slot print_timing: id  0 | task 239511 |       total time =   10096.78 ms /  2046 tokens
205.53.783.836 I slot print_timing: id  0 | task 239511 |    graphs reused =     235360
205.53.784.256 I slot      release: id  0 | task 239511 | stop processing: n_tokens = 20098, truncated = 0
205.53.821.870 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.997
205.53.822.011 I slot launch_slot_: id  0 | task 239584 | processing task, is_child = 0
205.57.994.901 I slot print_timing: id  0 | task 239584 | prompt processing, n_tokens =   1047, progress = 0.95, t =   4.17 s / 250.91 tokens per second
205.58.138.173 I slot print_timing: id  0 | task 239584 | prompt processing, n_tokens =   1513, progress = 0.98, t =   4.32 s / 350.54 tokens per second
205.59.998.538 I slot print_timing: id  0 | task 239584 | prompt processing, n_tokens =   2025, progress = 1.00, t =   6.18 s / 327.85 tokens per second
206.04.562.541 I slot print_timing: id  0 | task 239584 | prompt eval time =    8491.69 ms /  2029 tokens (    4.19 ms per token,   238.94 tokens per second)
206.04.562.543 I slot print_timing: id  0 | task 239584 |        eval time =    2248.84 ms /    69 tokens (   32.59 ms per token,    30.68 tokens per second)
206.04.562.544 I slot print_timing: id  0 | task 239584 |       total time =   10740.52 ms /  2098 tokens
206.04.562.544 I slot print_timing: id  0 | task 239584 |    graphs reused =     235427
206.04.562.976 I slot      release: id  0 | task 239584 | stop processing: n_tokens = 21132, truncated = 0
206.04.601.791 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.957 (> 0.100 thold), f_keep = 0.997
206.04.601.926 I slot launch_slot_: id  0 | task 239657 | processing task, is_child = 0
206.09.143.550 I slot print_timing: id  0 | task 239657 | prompt processing, n_tokens =   1034, progress = 0.96, t =   4.54 s / 227.67 tokens per second
206.09.295.890 I slot print_timing: id  0 | task 239657 | prompt processing, n_tokens =   1413, progress = 0.98, t =   4.69 s / 301.03 tokens per second
206.10.913.207 I slot print_timing: id  0 | task 239657 | prompt processing, n_tokens =   1925, progress = 1.00, t =   6.31 s / 305.01 tokens per second
206.15.379.326 I slot print_timing: id  0 | task 239657 | prompt eval time =    8607.09 ms /  1929 tokens (    4.46 ms per token,   224.12 tokens per second)
206.15.379.328 I slot print_timing: id  0 | task 239657 |        eval time =    2170.31 ms /    67 tokens (   32.39 ms per token,    30.87 tokens per second)
206.15.379.329 I slot print_timing: id  0 | task 239657 |       total time =   10777.39 ms /  1996 tokens
206.15.379.329 I slot print_timing: id  0 | task 239657 |    graphs reused =     235491
206.15.379.777 I slot      release: id  0 | task 239657 | stop processing: n_tokens = 22077, truncated = 0
206.21.033.638 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.110
206.21.034.334 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1772.354 MiB)
206.21.081.425 I slot launch_slot_: id  0 | task 239728 | processing task, is_child = 0
206.27.043.211 I slot print_timing: id  0 | task 239728 | prompt eval time =    2973.77 ms /   933 tokens (    3.19 ms per token,   313.74 tokens per second)
206.27.043.214 I slot print_timing: id  0 | task 239728 |        eval time =    2988.01 ms /   102 tokens (   29.29 ms per token,    34.14 tokens per second)
206.27.043.215 I slot print_timing: id  0 | task 239728 |       total time =    5961.78 ms /  1035 tokens
206.27.043.215 I slot print_timing: id  0 | task 239728 |    graphs reused =     235591
206.27.043.294 I slot      release: id  0 | task 239728 | stop processing: n_tokens = 2538, truncated = 0
206.27.056.750 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.911 (> 0.100 thold), f_keep = 0.960
206.27.056.866 I slot launch_slot_: id  0 | task 239833 | processing task, is_child = 0
206.30.440.794 I slot print_timing: id  0 | task 239833 | prompt processing, n_tokens =   1166, progress = 1.00, t =   3.38 s / 344.57 tokens per second
206.33.215.306 I slot print_timing: id  0 | task 239833 | prompt eval time =    4121.55 ms /  1170 tokens (    3.52 ms per token,   283.87 tokens per second)
206.33.215.309 I slot print_timing: id  0 | task 239833 |        eval time =    2036.89 ms /    69 tokens (   29.52 ms per token,    33.88 tokens per second)
206.33.215.310 I slot print_timing: id  0 | task 239833 |       total time =    6158.44 ms /  1239 tokens
206.33.215.310 I slot print_timing: id  0 | task 239833 |    graphs reused =     235658
206.33.215.394 I slot      release: id  0 | task 239833 | stop processing: n_tokens = 2742, truncated = 0
206.33.231.661 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.593 (> 0.100 thold), f_keep = 0.975
206.33.231.779 I slot launch_slot_: id  0 | task 239906 | processing task, is_child = 0
206.37.558.068 I slot print_timing: id  0 | task 239906 | prompt processing, n_tokens =   1508, progress = 0.89, t =   4.33 s / 348.57 tokens per second
206.38.415.320 I slot print_timing: id  0 | task 239906 | prompt processing, n_tokens =   2020, progress = 1.00, t =   5.18 s / 389.70 tokens per second
206.42.114.500 I slot print_timing: id  0 | task 239906 | prompt eval time =    6982.69 ms /  2024 tokens (    3.45 ms per token,   289.86 tokens per second)
206.42.114.502 I slot print_timing: id  0 | task 239906 |        eval time =    1900.02 ms /    64 tokens (   29.69 ms per token,    33.68 tokens per second)
206.42.114.503 I slot print_timing: id  0 | task 239906 |       total time =    8882.71 ms /  2088 tokens
206.42.114.503 I slot print_timing: id  0 | task 239906 |    graphs reused =     235720
206.42.114.628 I slot      release: id  0 | task 239906 | stop processing: n_tokens = 4571, truncated = 0
206.42.132.928 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.717 (> 0.100 thold), f_keep = 0.986
206.42.133.043 I slot launch_slot_: id  0 | task 239974 | processing task, is_child = 0
206.47.301.273 I slot print_timing: id  0 | task 239974 | prompt processing, n_tokens =   1832, progress = 0.73, t =   5.17 s / 354.47 tokens per second
206.51.800.754 I slot print_timing: id  0 | task 239974 | prompt processing, n_tokens =   3042, progress = 0.92, t =   9.67 s / 314.66 tokens per second
206.52.455.578 I slot print_timing: id  0 | task 239974 | prompt processing, n_tokens =   3554, progress = 1.00, t =  10.32 s / 344.30 tokens per second
206.57.379.626 I slot print_timing: id  0 | task 239974 | n_decoded =    100, tg =  32.32 t/s, tg_3s =  32.32 t/s
206.57.442.182 I slot print_timing: id  0 | task 239974 | prompt eval time =   12152.05 ms /  3558 tokens (    3.42 ms per token,   292.79 tokens per second)
206.57.442.185 I slot print_timing: id  0 | task 239974 |        eval time =    3157.08 ms /   102 tokens (   30.95 ms per token,    32.31 tokens per second)
206.57.442.185 I slot print_timing: id  0 | task 239974 |       total time =   15309.13 ms /  3660 tokens
206.57.442.185 I slot print_timing: id  0 | task 239974 |    graphs reused =     235820
206.57.442.351 I slot      release: id  0 | task 239974 | stop processing: n_tokens = 6383, truncated = 0
206.57.461.176 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.914 (> 0.100 thold), f_keep = 0.984
206.57.461.293 I slot launch_slot_: id  0 | task 240080 | processing task, is_child = 0
207.02.810.177 I slot print_timing: id  0 | task 240080 | prompt processing, n_tokens =   1797, progress = 0.92, t =   5.35 s / 335.96 tokens per second
207.03.786.989 I slot print_timing: id  0 | task 240080 | prompt processing, n_tokens =   1800, progress = 0.92, t =   6.33 s / 284.55 tokens per second
